"title","price","discount","developer","publisher","release_date","valoration","reviews","stock","descarga","f2p","initial_price","DLC","genre1","genre2","multiplayer","indie","year","month","day"
"Mordheim: City of the Damned - Undead",1.14,89,"Rogue Factor","Nacon","2016-10-25",10,0,1,"Descarga digital",0,10.3636363636364,TRUE,"RPG","Estrategia",FALSE,FALSE,2016,10,25
"Black Skylands",3,85,"Hungry Couch Games","tinyBuild","2021-07-09",10,2,1,"Descarga digital",0,20,FALSE,"Acción","Aventura",FALSE,TRUE,2021,7,9
"Warhammer 40,000: Gladius - Tyranids",6.75,46,"Proxy Studios","Slitherine Ltd.","2019-01-15",10,0,1,"Descarga digital",0,12.5,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2019,1,15
"Blue Fire",1.42,92,"Robi Studios","Graffiti Games","2021-02-04",9,12,0,"No",0,17.75,FALSE,"Acción","Aventura",FALSE,TRUE,2021,2,4
"Rogue Heroes: Ruins of Tasos",2.26,89,"Heliocentric Studios","Team17 Digital","2021-02-23",9,1,1,"Descarga digital",0,20.5454545454545,FALSE,"Acción","Aventura",FALSE,TRUE,2021,2,23
"Sam & Max Save the World",1.98,88,"Skunkape Games","Skunkape Games","2020-12-02",10,1,1,"Descarga digital",0,16.5,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,12,2
"The Battle of Polytopia",1.81,86,"Midjiwan AB","Midjiwan AB","2020-08-04",10,2,1,"Descarga digital",0,12.9285714285714,FALSE,"Acción","Aventura",FALSE,TRUE,2020,8,4
"Pharaoh: A New Era",17.32,25,"Triskell Interactive","Dotemu","2023-02-15",9,5,0,"No",0,23.0933333333333,FALSE,"Simulación","Estrategia",FALSE,FALSE,2023,2,15
"Total War: Rome II - Wrath of Sparta",5.53,67,"CREATIVE ASSEMBLY","SEGA","2014-12-16",8,8,1,"Descarga digital",0,16.7575757575758,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2014,12,16
"Roguebook",3.79,85,"Abrakam Entertainment SA","Nacon","2021-06-17",10,2,1,"Descarga digital",0,25.2666666666667,FALSE,"Aventura","RPG",FALSE,TRUE,2021,6,17
"Sonic & All-Stars Racing Transformed Collection",8.41,58,"Sumo Digital","SEGA","2013-01-31",9,10,1,"Descarga digital",0,20.0238095238095,FALSE,"Carreras","Deporte",FALSE,FALSE,2013,1,31
"Prison Architect - Island Bound",4.19,58,"Double Eleven","Paradox Interactive","2020-06-23",10,0,1,"Descarga digital",0,9.97619047619048,TRUE,"Simulación","Estrategia",FALSE,TRUE,2020,6,23
"Jurassic World Evolution: Cretaceous Dinosaur Pack",1.78,64,"Frontier Developments","Frontier Developments","2018-12-13",10,0,1,"Descarga digital",0,4.94444444444444,TRUE,"Simulación","Estrategia",FALSE,FALSE,2018,12,13
"Cultist Simulator",4.63,77,"Weather Factory","Weather Factory","2018-05-31",10,1,1,"Descarga digital",0,20.1304347826087,FALSE,"RPG","Simulación",FALSE,TRUE,2018,5,31
"Warsaw - Europe",1,95,"Pixelated Milk","gaming company","2019-10-02",10,0,1,"Descarga digital",0,20,FALSE,"RPG","RPG",FALSE,TRUE,2019,10,2
"Risen",2.66,82,"Piranha Bytes","THQ Nordic","2009-10-30",9,2,1,"Descarga digital",0,14.7777777777778,FALSE,"RPG","RPG",FALSE,FALSE,2009,10,30
"Forts",12.5,17,"EarthWork Games","EarthWork Games","2017-04-19",10,6,1,"Descarga digital",0,15.0602409638554,FALSE,"Acción","Estrategia",FALSE,TRUE,2017,4,19
"Ultimate Fishing Simulator",2.22,89,"Bit Golem","Ultimate Games S.A.","2018-08-30",10,1,1,"Descarga digital",0,20.1818181818182,FALSE,"Simulación","Deporte",FALSE,FALSE,2018,8,30
"Rage 2 Deluxe Edition - Europe",12.4,79,"id Software","Bethesda Softworks","2019-05-14",7,66,1,"Descarga digital",0,59.0476190476191,FALSE,"Acción","Acción",FALSE,FALSE,2019,5,14
"Europa Universalis IV: Monuments to Power Pack",1.22,86,"Paradox Development Studio","Paradox Interactive","2017-12-20",10,0,1,"Descarga digital",0,8.71428571428571,TRUE,"Simulación","Estrategia",FALSE,FALSE,2017,12,20
"Company of Heroes 2: The Western Front Armies",2.98,77,"Feral Interactive (Linux)","Feral Interactive (Linux)","2014-06-23",8,7,1,"Descarga digital",0,12.9565217391304,FALSE,"Estrategia","Estrategia",TRUE,FALSE,2014,6,23
"Sniper Ghost Warrior Contracts",5.57,81,"Underdog Studio","CI Games","2019-11-22",7,21,1,"Descarga digital",0,29.3157894736842,FALSE,"Acción","Acción",FALSE,FALSE,2019,11,22
"The Final Station",2.22,85,"DO MY BEST","tinyBuild","2016-08-30",8,5,1,"Descarga digital",0,14.8,FALSE,"Acción","Aventura",FALSE,TRUE,2016,8,30
"Quake 2",1.49,70,"id Software","id Software","1997-11-11",10,4,1,"Descarga digital",0,4.96666666666667,FALSE,"Acción","Acción",FALSE,FALSE,1997,11,11
"Dead by Daylight - the Saw Chapter",6.42,8,"Behaviour Digital Inc.","Behaviour Digital Inc.","2018-01-23",9,7,1,"Descarga digital",0,6.97826086956522,TRUE,"Acción","Acción",TRUE,FALSE,2018,1,23
"Street Fighter 30th Anniversary Collection - Europe",6.49,78,"Digital Eclipse","CAPCOM U.S.A., INC.","2018-05-29",9,7,1,"Descarga digital",0,29.5,FALSE,"Acción","Acción",FALSE,FALSE,2018,5,29
"Deponia",1,90,"Daedalic Entertainment","Daedalic Entertainment","2012-08-07",10,8,0,"No",0,10,FALSE,"Aventura","Aventura",FALSE,TRUE,2012,8,7
"Sonic Mania",6.09,70,"PagodaWest Games","SEGA","2017-08-29",9,13,1,"Descarga digital",0,20.3,FALSE,"Acción","Aventura",FALSE,FALSE,2017,8,29
"Miscreated",6.04,76,"Entrada Interactive LLC","Entrada Interactive LLC","2018-12-18",9,26,1,"Descarga digital",0,25.1666666666667,FALSE,"Acción","Aventura",TRUE,TRUE,2018,12,18
"Tomb Raider",7.5,58,"Nixxes","Feral Interactive (Mac)","2013-03-05",9,159,1,"Descarga digital",0,17.8571428571429,FALSE,"Acción","Aventura",FALSE,FALSE,2013,3,5
"WRC 6: World Rally Championship",1.34,91,"KT Racing","Nacon","2016-10-07",8,19,0,"No",0,14.8888888888889,FALSE,"Carreras","Carreras",FALSE,FALSE,2016,10,7
"Crypt of the NecroDancer",2.3,84,"Brace Yourself Games","Brace Yourself Games","2015-04-23",0,0,0,"No",0,14.375,FALSE,"Acción","RPG",FALSE,TRUE,2015,4,23
"Mortal Shell",5.4,78,"Cold Symmetry","Playstack","2021-08-18",10,6,1,"Descarga digital",0,24.5454545454545,FALSE,"Acción","RPG",FALSE,FALSE,2021,8,18
"JoJo’s Bizarre Adventure: All Star Battle R Deluxe Edition",32.78,53,"CyberConnect2 Co. Ltd.","BANDAI NAMCO Entertainment","2022-09-02",10,4,1,"Descarga digital",0,69.7446808510638,FALSE,"Acción","Acción",FALSE,FALSE,2022,9,2
"Pure Chess Grandmaster Edition",1.4,91,"Ripstone","Ripstone","2016-09-09",10,0,1,"Descarga digital",0,15.5555555555556,FALSE,"Simulación","Deporte",FALSE,TRUE,2016,9,9
"Creed: Rise to Glory",6.95,72,"Survios","Survios","2018-09-25",10,0,1,"Descarga digital",0,24.8214285714286,FALSE,"Acción","Simulación",FALSE,TRUE,2018,9,25
"Songs of Conquest",20.8,31,"Lavapotion","Coffee Stain Publishing","2022-05-10",10,0,1,"Descarga digital",0,30.1449275362319,FALSE,"Aventura","Estrategia",FALSE,FALSE,2022,5,10
"Persona 4 Arena Ultimax",14.7,51,"ATLUS","SEGA","2022-03-17",10,0,1,"Descarga digital",0,30,FALSE,"Acción","Acción",FALSE,FALSE,2022,3,17
"Prison Architect - Perfect Storm",4.47,55,"Introversion Software","Paradox Interactive","2022-01-27",10,0,1,"Descarga digital",0,9.93333333333333,TRUE,"Simulación","Estrategia",FALSE,TRUE,2022,1,27
"Football Manager 2022",15.87,71,"Sports Interactive","SEGA","2021-11-09",10,16,1,"Descarga digital",0,54.7241379310345,FALSE,"Simulación","Deporte",FALSE,FALSE,2021,11,9
"Train Life: A Railway Simulator",6.46,68,"Simteract","Nacon","2022-08-25",7,2,1,"Descarga digital",0,20.1875,FALSE,"Simulación","Simulación",FALSE,FALSE,2022,8,25
"Tales of Symphonia",4.42,78,"BANDAI NAMCO Entertainment Inc.","BANDAI NAMCO Entertainment","2016-02-01",8,17,1,"Descarga digital",0,20.0909090909091,FALSE,"RPG","RPG",FALSE,FALSE,2016,2,1
"Tales Of Arise: Deluxe Edition",21.65,73,"BANDAI NAMCO Studios Inc.","BANDAI NAMCO Entertainment","2021-09-10",10,31,1,"Descarga digital",0,80.1851851851852,FALSE,"Acción","RPG",FALSE,FALSE,2021,9,10
"Shin Megami Tensei III Nocturne HD Remaster",17.31,65,"ATLUS","SEGA","2021-05-21",9,1,1,"Descarga digital",0,49.4571428571428,FALSE,"RPG","RPG",FALSE,FALSE,2021,5,21
"Planescape: Torment: Enhanced Edition",1.75,91,"Beamdog","Beamdog","2017-04-11",10,0,1,"Descarga digital",0,19.4444444444444,FALSE,"Aventura","RPG",FALSE,FALSE,2017,4,11
"Patrician III",1.46,71,"Ascaron Entertainment ltd.","Kalypso Media Digital","2010-11-19",10,3,1,"Descarga digital",0,5.03448275862069,FALSE,"RPG","Simulación",FALSE,FALSE,2010,11,19
"Dusk",4.97,71,"David Szymanski","New Blood Interactive","2018-12-10",10,1,1,"Descarga digital",0,17.1379310344828,FALSE,"Acción","Acción",FALSE,TRUE,2018,12,10
"Total War: Rome II - Beasts of War Unit Pack",2.69,10,"CREATIVE ASSEMBLY","SEGA","2014-02-17",1,0,1,"Descarga digital",0,2.98888888888889,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2014,2,17
"PC Building Simulator - Esports Expansion",2.55,77,"The Irregular Corporation","The Irregular Corporation","2020-08-04",10,2,1,"Descarga digital",0,11.0869565217391,TRUE,"Simulación","Simulación",FALSE,TRUE,2020,8,4
"Worms Rumble",1,93,"Team17 Digital","Team17 Digital","2020-12-01",8,6,1,"Descarga digital",0,14.2857142857143,FALSE,"Acción","Acción",TRUE,TRUE,2020,12,1
"Total War: Attila - Blood & Burning",2.08,30,"CREATIVE ASSEMBLY","SEGA","2015-03-25",10,0,1,"Descarga digital",0,2.97142857142857,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2015,3,25
"Skully",1.13,96,"Finish Line Games","Modus Games","2020-08-04",10,0,1,"Descarga digital",0,28.25,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,8,4
"Elite Dangerous: Commander Deluxe Edition",18.69,25,"Frontier Developments","Frontier Developments","2015-04-02",9,47,1,"Descarga digital",0,24.92,FALSE,"Acción","Aventura",FALSE,FALSE,2015,4,2
"The Suicide of Rachel Foster",1.58,91,"ONE-O-ONE GAMES","Daedalic Entertainment","2020-02-19",8,8,1,"Descarga digital",0,17.5555555555556,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,2,19
"Exit The Gungeon",3.25,67,"Singlecore","Devolver Digital","2020-03-17",6,2,1,"Descarga digital",0,9.84848484848485,FALSE,"Acción","Aventura",FALSE,TRUE,2020,3,17
"Total War: Three Kingdoms- Mandate of Heaven",5.18,48,"Feral Interactive (Linux)","Feral Interactive (Linux)","2020-01-16",10,0,1,"Descarga digital",0,9.96153846153846,TRUE,"Acción","Estrategia",FALSE,FALSE,2020,1,16
"Overcooked! 2 - Carnival of Chaos",2.3,54,"Ghost Town Games Ltd.","Team17 Digital Ltd","2019-09-12",7,0,1,"Descarga digital",0,5,TRUE,"Acción","Acción",FALSE,TRUE,2019,9,12
"The Beast Inside",3.26,87,"Illusion Ray","Illusion Ray","2019-10-17",8,6,1,"Descarga digital",0,25.0769230769231,FALSE,"Acción","Aventura",FALSE,TRUE,2019,10,17
"Trine Ultimate Collection",12.94,85,"Frozenbyte","Modus Games","2019-10-08",9,3,1,"Descarga digital",0,86.2666666666667,FALSE,"Acción","Aventura",FALSE,TRUE,2019,10,8
"Wreckfest - Season Pass",4.39,71,"BUGBEAR","THQ Nordic","2019-09-10",10,4,1,"Descarga digital",0,15.1379310344828,TRUE,"Acción","Carreras",FALSE,TRUE,2019,9,10
"Fallout 76 Tricentennial Edition - Europe",12.75,79,"Bethesda Game Studios","Bethesda Softworks","2020-04-14",6,382,1,"Descarga digital",0,60.7142857142857,FALSE,"RPG","RPG",TRUE,FALSE,2020,4,14
"Torchlight",1.19,92,"Runic Games","Runic Games","2009-10-27",10,3,1,"Descarga digital",0,14.875,FALSE,"RPG","RPG",FALSE,FALSE,2009,10,27
"Railroad Corporation",1.93,94,"Corbie Games","Iceberg Interactive","2019-11-18",5,2,1,"Descarga digital",0,32.1666666666667,FALSE,"Simulación","Estrategia",FALSE,FALSE,2019,11,18
"Total War: Three Kingdoms: Yellow Turban Rebellion Warlord - Europe",4.58,49,"Feral Interactive (Linux)","Feral Interactive (Linux)","2019-05-23",9,0,1,"Descarga digital",0,8.98039215686275,TRUE,"Acción","Estrategia",FALSE,FALSE,2019,5,23
"Northgard: Sváfnir, Clan of the Snake",3.99,11,"Shiro Games","Shiro Unlimited","2018-07-19",10,0,1,"Descarga digital",0,4.48314606741573,TRUE,"Simulación","Estrategia",FALSE,TRUE,2018,7,19
"Treasure Hunter Simulator",1,93,"DRAGO entertainment","Movie Games S.A.","2018-12-06",5,5,1,"Descarga digital",0,14.2857142857143,FALSE,"Simulación","Simulación",FALSE,TRUE,2018,12,6
"Guts and Glory",1,93,"HakJak","tinyBuild","2018-07-19",8,5,1,"Descarga digital",0,14.2857142857143,FALSE,"Acción","Carreras",FALSE,TRUE,2018,7,19
"Duke Nukem 3D: 20th Anniversary World Tour",1.86,91,"Nerve Software, Gearbox Software, LLC","Gearbox Publishing","2016-10-12",10,5,0,"No",0,20.6666666666667,FALSE,"Acción","Aventura",FALSE,FALSE,2016,10,12
"Door Kickers",4.76,75,"KillHouse Games","KillHouse Games","2014-10-20",10,3,1,"Descarga digital",0,19.04,FALSE,"Acción","Simulación",FALSE,TRUE,2014,10,20
"Project Hospital",9.74,61,"Oxymoron Games","Oxymoron Games","2018-10-30",7,1,1,"Descarga digital",0,24.974358974359,FALSE,"Simulación","Estrategia",FALSE,TRUE,2018,10,30
"SteamWorld Dig",2.66,73,"Image & Form Games","Image & Form Games","2013-12-05",10,0,1,"Descarga digital",0,9.85185185185185,FALSE,"Acción","Aventura",FALSE,TRUE,2013,12,5
"Quake 4",2.35,84,"RavenSoft","Bethesda Softworks","2005-10-18",9,0,1,"Descarga digital",0,14.6875,FALSE,"Acción","Acción",FALSE,FALSE,2005,10,18
"Middle-earth: Shadow of War Expansion Pass",6.52,84,"Monolith Productions","Monolith Productions","2017-10-10",10,4,1,"Descarga digital",0,40.75,TRUE,"Acción","Aventura",FALSE,FALSE,2017,10,10
"Kerbal Space Program: Making History Expansion",5.42,64,"Squad","Private Division","2018-03-13",10,4,1,"Descarga digital",0,15.0555555555556,TRUE,"Simulación","Simulación",FALSE,TRUE,2018,3,13
"Goat Simulator: GOATY Edition",6.6,75,"Coffee Stain Studios","Coffee Stain Publishing","2014-04-01",9,74,1,"Descarga digital",0,26.4,FALSE,"Simulación","Simulación",FALSE,TRUE,2014,4,1
"Devil May Cry 3: Special Edition",4.66,77,"CAPCOM Co., Ltd.","Capcom","2006-05-23",4,9,1,"Descarga digital",0,20.2608695652174,FALSE,"Acción","Acción",FALSE,FALSE,2006,5,23
"Arma 3 Karts",1,33,"Bohemia Interactive","Bohemia Interactive","2014-05-29",10,8,1,"Descarga digital",0,1.49253731343284,TRUE,"Acción","Carreras",FALSE,FALSE,2014,5,29
"Talisman: Digital Edition",2,65,"Nomad Games","Nomad Games","2014-02-25",10,2,1,"Descarga digital",0,5.71428571428571,FALSE,"RPG","Estrategia",FALSE,TRUE,2014,2,25
"Generation Zero - Tactical Equipment Pack",1.74,71,"Systemic Reaction™","Systemic Reaction™","2022-06-23",3,0,1,"Descarga digital",0,6,TRUE,"Acción","Aventura",FALSE,FALSE,2022,6,23
"S.T.A.L.K.E.R.: Clear Sky",1.99,80,"GSC Game World","GSC World Publishing","2008-09-15",9,9,1,"Descarga digital",0,9.95,FALSE,"Acción","RPG",FALSE,FALSE,2008,9,15
"JoJo’s Bizarre Adventure: All Star Battle R",23.22,54,"CyberConnect2 Co. Ltd.","BANDAI NAMCO Entertainment","2022-09-02",10,4,1,"Descarga digital",0,50.4782608695652,FALSE,"Acción","Acción",FALSE,FALSE,2022,9,2
"Starship Troopers - Terran Command",16.8,33,"The Artistocrats","Slitherine Ltd.","2022-06-16",9,14,1,"Descarga digital",0,25.0746268656716,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2022,6,16
"Behind the Frame: The Finest Scenery",1.96,85,"Silver Lining Studio","Akatsuki Taiwan Inc.","2021-08-25",10,3,1,"Descarga digital",0,13.0666666666667,FALSE,"Aventura","Aventura",FALSE,TRUE,2021,8,25
"NASCAR 21: Ignition – Champions Edition",5.74,67,"Motorsport Games","Motorsport Games","2021-10-28",6,6,1,"Descarga digital",0,17.3939393939394,FALSE,"Carreras","Simulación",FALSE,FALSE,2021,10,28
"Quake",3.74,63,"Nightdive Studios","Bethesda Softworks","1996-06-22",10,3,1,"Descarga digital",0,10.1081081081081,FALSE,"Acción","Acción",FALSE,FALSE,1996,6,22
"Black Book",1.46,94,"Morteshka","HypeTrain Digital","2021-08-10",10,0,1,"Descarga digital",0,24.3333333333333,FALSE,"Aventura","RPG",FALSE,TRUE,2021,8,10
"Grime",7.77,63,"Clover Bite","Akupara Games","2021-08-02",9,2,1,"Descarga digital",0,21,FALSE,"Acción","RPG",FALSE,TRUE,2021,8,2
"Death's Door",10.16,48,"Acid Nerve","Devolver Digital","2021-07-20",10,6,1,"Descarga digital",0,19.5384615384615,FALSE,"Acción","Aventura",FALSE,TRUE,2021,7,20
"Joe Danger",1,93,"Hello Games","Hello Games","2013-06-24",7,0,1,"Descarga digital",0,14.2857142857143,FALSE,"Acción","Carreras",FALSE,TRUE,2013,6,24
"Hearts of Iron IV: Eastern Front Planes Pack - Europe",4.99,17,"Paradox Development Studio","Paradox Interactive","2021-06-03",10,0,1,"Descarga digital",0,6.01204819277108,TRUE,"Simulación","Estrategia",FALSE,FALSE,2021,6,3
"In Other Waters",1,93,"Jump Over The Age","Fellow Traveller","2020-04-03",2,1,0,"No",0,14.2857142857143,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,4,3
"King of Seas",3.31,87,"3DClouds","Team17","2021-05-25",9,2,1,"Descarga digital",0,25.4615384615385,FALSE,"Acción","Aventura",FALSE,TRUE,2021,5,25
"Wolfenstein: Youngblood",3.74,81,"Machine Games","Bethesda Softworks","2019-07-25",6,45,1,"Descarga digital",0,19.6842105263158,FALSE,"Acción","Acción",FALSE,FALSE,2019,7,25
"Total War: Three Kingdoms - Fates Divided - Europe",4.89,51,"Feral Interactive (Linux)","SEGA","2021-03-11",10,0,1,"Descarga digital",0,9.97959183673469,TRUE,"Acción","Estrategia",FALSE,FALSE,2021,3,11
"Destroy All Humans! 2 Reprobed",14.1,65,"Black Forest Games","THQ Nordic","2022-08-30",6,2,1,"Descarga digital",0,40.2857142857143,FALSE,"Acción","Aventura",FALSE,FALSE,2022,8,30
"Dead by Daylight - A Binding of Kin Chapter",5.57,20,"Behaviour Interactive Inc.","Behaviour Interactive Inc.","2020-12-01",9,2,1,"Descarga digital",0,6.9625,TRUE,"Acción","Acción",TRUE,FALSE,2020,12,1
"Sébastien Loeb Rally Evo",1.4,93,"Milestone S.r.l.","Milestone S.r.l.","2016-01-29",5,17,1,"Descarga digital",0,20,FALSE,"Carreras","Simulación",FALSE,FALSE,2016,1,29
"Chicken Police - Paint it RED!",1.28,94,"The Wild Gentlemen","HandyGames","2020-11-05",10,2,1,"Descarga digital",0,21.3333333333333,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,11,5
"Cyber Hook",1,92,"Blazing Stick","Graffiti Games","2020-09-24",10,1,1,"Descarga digital",0,12.5,FALSE,"Acción","Acción",FALSE,TRUE,2020,9,24
"Wreckfest - Season Pass 2",4.31,67,"BUGBEAR","THQ Nordic","2020-09-15",10,1,1,"Descarga digital",0,13.0606060606061,TRUE,"Acción","Carreras",FALSE,TRUE,2020,9,15
"Castlevania: Lords of Shadow 2 Digital Bundle - Europe",3.58,88,"MercurySteam","Konami Digital Entertainment","2014-02-25",9,20,1,"Descarga digital",0,29.8333333333333,FALSE,"Acción","Aventura",FALSE,FALSE,2014,2,25
"Total War: Three Kingdoms - A World Betrayed",5.18,48,"Feral Interactive (Linux)","Feral Interactive (Linux)","2020-03-19",10,1,1,"Descarga digital",0,9.96153846153846,TRUE,"Acción","Estrategia",FALSE,FALSE,2020,3,19
"The Legend of Heroes: Trails of Cold Steel",11.29,72,"Nihon Falcom","Marvelous USA, Inc.","2017-08-03",10,1,1,"Descarga digital",0,40.3214285714286,FALSE,"RPG","RPG",FALSE,FALSE,2017,8,3
"Sairento VR",1.19,95,"Swag Soft Holdings Pte Ltd","Mixed Realms Pte Ltd","2018-02-06",10,3,1,"Descarga digital",0,23.8,FALSE,"Acción","RPG",FALSE,TRUE,2018,2,6
"Dragon Ball Z Kakarot Season Pass",8.43,66,"CyberConnect2 Co. Ltd.","BANDAI NAMCO Entertainment","2020-01-17",10,3,1,"Descarga digital",0,24.7941176470588,TRUE,"Acción","RPG",FALSE,FALSE,2020,1,17
"Cook, Serve, Delicious! 3?!",1,94,"Vertigo Gaming Inc.","Vertigo Gaming Inc.","2020-10-14",10,3,1,"Descarga digital",0,16.6666666666667,FALSE,"Acción","Simulación",FALSE,TRUE,2020,10,14
"Northgard - Svardilfari, Clan of the Horse",3.38,25,"Shiro Games","Shiro Unlimited","2019-04-23",10,0,1,"Descarga digital",0,4.50666666666667,TRUE,"Simulación","Estrategia",FALSE,TRUE,2019,4,23
"FlatOut 2",1.62,84,"Bugbear Entertainment","Strategy First","2006-08-01",8,7,1,"Descarga digital",0,10.125,FALSE,"Carreras","Carreras",FALSE,FALSE,2006,8,1
"F.E.A.R. 2 Reborn",1.2,98,"Monolith Productions, Inc.","Warner Bros. Interactive Entertainment","2009-09-03",8,1,1,"Descarga digital",0,60,TRUE,"Acción","Acción",FALSE,FALSE,2009,9,3
"Cyberdimension Neptunia 4 Goddesses Online",1.85,93,"Compile Heart","Idea Factory International","2018-02-27",0,1,1,"Descarga digital",0,26.4285714285714,FALSE,"RPG","RPG",FALSE,FALSE,2018,2,27
"Supraland",1.73,91,"Supra Games","Supra Games","2019-04-05",10,10,1,"Descarga digital",0,19.2222222222222,FALSE,"Acción","Aventura",FALSE,TRUE,2019,4,5
"Tekken 7 Season Pass 2",7.8,74,"BANDAI NAMCO Studios Inc.","BANDAI NAMCO Entertainment","2018-09-06",1,2,1,"Descarga digital",0,30,TRUE,"Acción","Deporte",FALSE,FALSE,2018,9,6
"Stories Untold",1,90,"No Code","Devolver Digital","2017-02-27",8,0,1,"Descarga digital",0,10,FALSE,"Aventura","Aventura",FALSE,TRUE,2017,2,27
"MXGP: The Official Motocross Videogame",1.12,89,"Milestone S.r.l.","Plug In Digital","2014-03-28",6,2,1,"Descarga digital",0,10.1818181818182,FALSE,"Carreras","Simulación",FALSE,FALSE,2014,3,28
"Nex Machina",1.17,94,"Housemarque","Housemarque","2017-06-20",9,3,1,"Descarga digital",0,19.5,FALSE,"Acción","Acción",FALSE,TRUE,2017,6,20
"Full Throttle Remastered",1,93,"Shiny Shoe","Double Fine Productions","2017-04-18",10,2,1,"Descarga digital",0,14.2857142857143,FALSE,"Aventura","Aventura",FALSE,FALSE,2017,4,18
"Naruto Shippuden: Ultimate Ninja Storm 4 Road to Boruto - Expansion",6.66,67,"CyberConnect2 Co. Ltd.","BANDAI NAMCO Entertainment","2017-02-03",9,4,1,"Descarga digital",0,20.1818181818182,TRUE,"Acción","Aventura",FALSE,FALSE,2017,2,3
"Resident Evil 7 Season Pass - Europe",7.12,76,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2017-01-26",10,25,1,"Descarga digital",0,29.6666666666667,TRUE,"Acción","Aventura",FALSE,FALSE,2017,1,26
"This is the Police",2.44,84,"Weappy Studio","THQ Nordic","2016-08-02",9,6,1,"Descarga digital",0,15.25,FALSE,"Aventura","Estrategia",FALSE,TRUE,2016,8,2
"Overlord II",1.82,80,"Triumph Studios","Codemasters","2009-06-23",10,6,1,"Descarga digital",0,9.1,FALSE,"RPG","RPG",FALSE,FALSE,2009,6,23
"Saints Row IV: Game of the Century Edition",4.42,78,"Deep Silver Volition","Deep Silver","2014-07-15",9,52,1,"Descarga digital",0,20.0909090909091,FALSE,"Acción","Aventura",FALSE,FALSE,2014,7,15
"The Ascent - Cyber Heist - Europe",5.5,45,"Neon Giant","Curve Games","2022-08-18",2,0,1,"Descarga digital",0,10,TRUE,"Acción","Aventura",FALSE,TRUE,2022,8,18
"Worms Revolution Gold Edition",2.99,88,"Team17 Digital Ltd","Team17 Digital Ltd","2012-10-10",9,27,1,"Descarga digital",0,24.9166666666667,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2012,10,10
"Warhammer 40,000: Gladius - Adeptus Mechanicus",6.99,44,"Proxy Studios","Slitherine Ltd.","2021-11-22",10,0,1,"Descarga digital",0,12.4821428571429,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2021,11,22
"Jurassic World Evolution 2: Deluxe Upgrade Pack",5.82,68,"Frontier Developments","Frontier Developments","2021-11-09",9,0,1,"Descarga digital",0,18.1875,TRUE,"Simulación","Estrategia",FALSE,FALSE,2021,11,9
"FATAL FRAME / PROJECT ZERO: Maiden of Black Water",21.59,46,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2021-10-28",5,6,1,"Descarga digital",0,39.9814814814815,FALSE,"Aventura","Aventura",FALSE,FALSE,2021,10,28
"New World Deluxe Edition",48.94,9,"Amazon Games","Amazon Games","2021-09-28",7,2,1,"Descarga digital",0,53.7802197802198,FALSE,"Acción","Aventura",TRUE,FALSE,2021,9,28
"Kitaria Fables",2.23,89,"Twin Hearts","PQube","2021-09-02",10,2,1,"Descarga digital",0,20.2727272727273,FALSE,"Acción","Aventura",FALSE,FALSE,2021,9,2
